x,y
847303.0516030572,5726803.959300888
847341.9646186004,5726952.380194937
847354.4229365159,5727070.45473447
847361.4553357223,5727134.80303405
847368.9849551194,5727257.660450307
847371.3567938226,5727352.293359361
847393.3864615427,5727471.194836166
847426.6127573374,5727568.464703034
847471.3739248432,5727671.164891854
847518.5038960616,5727868.435370693
847545.5984049776,5727952.094094937
847564.9939494571,5728043.097087681
847589.0146302623,5728167.22552437
847606.9202617125,5728278.206716242
847606.9259712707,5728278.242104784
847598.7841896696,5728353.8918759385
847562.9024286097,5728415.2604970345
847512.6070977928,5728513.222941415
847497.2550417518,5728553.485229539
847488.8150408216,5728575.619937638
847487.4603659412,5728654.345995095
847501.657785565,5728752.519642919
847504.6741967537,5728839.181514041
847479.9508137843,5728880.858660821
847453.0754774687,5728919.316724823
847405.3597151074,5728949.066475543
847335.5444505429,5728989.548639637
847270.387016973,5729030.387505044
847197.8197025189,5729101.757097754
847121.2079556031,5729200.381840532
847064.417055988,5729257.10872432
846974.1475936779,5729311.438999353
846922.7150730942,5729358.986621686
846907.4024120412,5729403.498699881
846916.0236144651,5729447.390118299
846950.0552238789,5729503.977455087
847021.0199967802,5729575.627674748
847066.461364727,5729637.6510449955
847148.1802170638,5729725.271699054
847211.8150954614,5729801.310702876
847253.55622449,5729847.9898131285
847302.182917363,5729964.15017088
847344.1455048888,5730071.600585876
847396.2001691159,5730236.134128921
847401.3698217975,5730356.779679244
847393.3479880799,5730493.76638018
847386.5538450659,5730551.971186392
847379.094475312,5730617.709177793
847395.29553388,5730687.903871331
847410.0064341751,5730777.986969222
847442.4221570889,5730885.171363502
847519.7394017697,5731061.906878322
847553.4652162881,5731184.291016782
847554.7538627525,5731324.679879336
847539.5644304435,5731464.108653
847503.2158427776,5731657.561637226
847490.3892617103,5731857.978534173
847504.4558946313,5731986.796378626
847533.1185758361,5732113.780932188
847565.6719973983,5732218.457465579
847612.6664687069,5732356.9503624765
847629.2612933362,5732483.405096056
847638.7864358309,5732578.156325917
847644.4941367104,5732691.27271706
847619.8682810254,5732763.083453208
847599.9121311842,5732838.314546762
847599.9251618359,5732838.411371054
847610.6452723996,5732918.0672947075
847630.9690563177,5732996.270650054
847663.9092621893,5733034.146901208
847752.9864230901,5733056.536077952
847875.915995263,5733106.381100619
848005.5145689644,5733162.247058089
848188.1566856831,5733211.954615157
848364.4069166395,5733250.6264821
848693.9144684572,5733380.26181512
848821.6277852237,5733461.1611525
848994.6818527475,5733573.8862950215
849099.1325564841,5733675.948890648
849161.3291228354,5733739.483562068
849214.5076529902,5733761.4582271
849275.9099947453,5733771.000910338
849388.4886166292,5733830.558293332
849470.7763468702,5733880.511310911
849563.8127491784,5733912.793182218
849639.4957016673,5733933.013873134
849683.3054895834,5733944.718798667
849755.9249785881,5733963.770803986
849819.1582537976,5733980.548747908
849901.9668885905,5734022.537299152
849998.9892766086,5734098.852936098
850070.2365899362,5734165.5522330925
850188.3828621842,5734245.686853226
850303.1945699046,5734371.679607395
850396.6315112192,5734524.567698557
850468.6428723967,5734644.572981531
850489.7520035006,5734745.816980663
850494.6188485003,5734870.915370438
850487.6604009673,5735056.754073628
850480.1793623879,5735186.274738095
850468.063456313,5735251.71773516
850398.2479815234,5735350.975726786
850324.4357293886,5735472.983861188
850324.2935814034,5735506.131706697
850344.0773563872,5735530.395205387
850441.6575645867,5735566.041510242
850495.7426245548,5735608.174266785
850491.3392496397,5735697.288292756
850481.731895541,5735793.448063169
850483.702296754,5735862.457986124
850460.6991287373,5735881.045482276
850346.4719253472,5735969.195562931
850183.2014598027,5736074.394160476
850052.2012107742,5736224.877239659
849957.648868362,5736337.669597595
849919.5968824642,5736398.316748487
849904.6978087208,5736499.586533721
849851.5669818481,5736727.35559215
849827.9989034833,5736878.656986425
849783.0934197302,5737189.039364394
849724.3850498237,5737426.745108443
849682.7338395527,5737566.525489751
849685.7639511076,5737620.04237259
849707.6977420558,5737678.22715747
849739.4526587618,5737731.60118799
849803.2437025948,5737802.694806975
849818.2365330138,5737857.184169419
849805.181713793,5737996.764473239
849816.8093291514,5738121.943281944
849817.0805260779,5738124.862903192
849849.3740109758,5738201.4116981095
849855.181323194,5738283.256849411
849855.1800038092,5738283.2611751165
849836.0421104458,5738346.006267976
849781.7604521352,5738461.581438534
849720.1308821399,5738645.450337653
849677.9434102777,5738820.831912928
849683.2474204847,5738877.499497463
849710.7458667691,5738925.496207629
849755.6478081605,5738995.04764789
849803.6216430828,5739054.771450027
849853.8474588802,5739117.147151485
849912.7390768874,5739190.895859785
850022.6382285644,5739316.480916698
850107.2965155091,5739396.845958821
850174.9308827161,5739450.136924463
850311.8086053535,5739567.402966641
850430.5145465703,5739671.1519878125
850524.2178811542,5739726.606434537
850597.5841101188,5739767.8264653785
850668.5572527666,5739808.8394981995
850712.0165268084,5739835.059465633
850733.5606118708,5739864.998090044
850746.426544689,5739916.829933214
850745.7383259913,5739988.143952824
850772.5883973486,5740044.048236273
850798.9922068743,5740199.0188750625
850830.3425838639,5740257.3507539155
850836.4337371851,5740303.603794312
850813.6936656218,5740350.441505743
850781.0937387937,5740404.029812118
850732.1595684513,5740448.709458554
850691.4732419283,5740512.221500313
850651.4251890894,5740598.340847403
850620.7904248345,5740720.874284205
850575.1741879974,5740817.118665261
850540.5482382786,5740956.960806314
850506.0879390151,5741064.155332135
850433.3136819715,5741203.867035944
850374.490588036,5741349.71589689
850339.7460877415,5741408.6502484325
850306.6888878818,5741393.351168595
850234.4935960372,5741369.83693879
850124.7173423071,5741333.661852034
850004.3996228959,5741314.209286611
849959.3387250592,5741311.007609023
849873.8476731284,5741335.1013529515
849774.9326262353,5741348.031967226
849666.042924967,5741365.154281401
849512.9998122683,5741399.293782339
849447.1918932098,5741417.453983938
849371.78641838,5741464.988038834
849242.0338894039,5741537.242035552
849231.7196880939,5741568.036815579
849220.458253005,5741601.659671684
849230.8020051788,5741683.990250652
849230.7959212381,5741684.023225734
849227.0335178493,5741704.415515462
849214.553283489,5741772.058414017
849155.614504909,5741856.632266756
849112.3953858351,5741922.442048877
849016.8837381983,5742078.347080832
848969.5131407807,5742197.050332425
848935.4642653399,5742237.944438493
848884.546469338,5742246.818180796
848832.306268696,5742242.994645219
848777.5533591005,5742208.3308912525
848721.7165129008,5742188.658989454
848680.4938402481,5742198.293087664
848601.7744265534,5742258.664872419
848538.1872594631,5742340.316145074
848454.298885215,5742405.730176971
848366.4042006359,5742432.178822897
848164.4257408155,5742510.991442173
847981.0627550486,5742630.000111355
847872.4087576332,5742739.085896522
847740.3649686236,5742810.6238526115
847591.0345176565,5742857.600560716
847465.8173382313,5742899.512109247
847313.7140565342,5742951.800260955
847225.797338122,5743011.3248285465
847170.1898222478,5743114.255896656
847125.7634869341,5743164.359597482
847020.563804119,5743258.159529395
846985.1726257283,5743285.918129136
846899.5305962412,5743373.790881295
846853.5119346736,5743444.347761984
846775.3149097192,5743561.153900763
846673.7005520213,5743673.364704275
846586.9801583772,5743745.590176016
846441.3644671978,5743839.043987066
846248.5686737329,5743954.772494837
846088.1945722784,5744052.064570958
846014.8076492432,5744074.681725937
845947.9351060457,5744074.690336065
845861.544347215,5744047.923167133
845729.1347802575,5743999.362217413
845618.5349192031,5744006.299900745
845525.4519383748,5744037.350326785
845439.6705969323,5744127.727296129
845414.4227569883,5744162.353103466
845407.9668050297,5744171.207023418
845407.875274439,5744171.332551669
845376.3743249964,5744176.722331416
845281.479308108,5744133.760780449
845219.5185642941,5744134.177892564
845106.9108771057,5744169.089446558
845040.2786685473,5744171.650592891
844961.7390535374,5744171.672743182
844801.8156986674,5744206.230560373
844560.4722746628,5744310.901324047
844338.4361375886,5744409.656124636
844271.6943190088,5744443.358488786
844217.8270683888,5744461.988038168
844155.4867188667,5744467.923426251
844105.7929045142,5744459.296303324
844064.7296843423,5744433.282498555
844045.4920005263,5744401.55529063
844033.9521471054,5744362.423752774
844033.9583417675,5744362.338923952
844039.8610323978,5744281.507901534
844045.6046736548,5744233.29917079
844045.5884951332,5744233.263217233
844020.9412895557,5744178.489681315
843969.944232837,5744090.3899358725
843935.7317027004,5744001.675686258
843925.2764292888,5743947.553150619
843925.2866619352,5743947.510273794
843949.1480251349,5743847.526146925
844004.469000905,5743774.561564539
844007.9669702249,5743726.639180754
844001.4769282544,5743685.409300063
843974.5190696667,5743660.587279515
843964.0636726464,5743606.464635537
843973.0048154534,5743548.423560702
843937.3023783328,5743479.657421324
843850.2970331162,5743397.145966589
843799.7177240878,5743335.162804466
843779.0000495873,5743292.809226189
843779.0174913915,5743259.608236498
843855.4443206573,5743092.114563148
843879.1565070844,5743027.732623166
843886.2479941121,5742962.019837
843887.8711171338,5742905.8641215265
843868.6534736692,5742840.998175762
843849.9565605667,5742801.744198078
843823.1641879571,5742710.639295668
843780.2041727786,5742544.342509726
843754.5267770978,5742402.543715965
843741.5394938649,5742350.72076494
843633.6335323197,5742157.399881336
843581.1891532225,5742056.608881079
843542.0315411623,5742003.125896315
843499.8843906821,5741992.103698414
843459.7303825011,5742019.94630224
843313.0756563403,5742101.3146279175
843182.3770234956,5742127.208183071
843031.9330064275,5742126.8364396
842888.7912706162,5742093.442707117
842621.5709072201,5742023.689167438
842507.5337687768,5741984.635956536
842415.0376189462,5741975.520089191
842236.1462888294,5741975.838996593
842094.3247364109,5741955.0791871995
841914.4005325633,5741901.548119834
841628.730967229,5741789.5912406035
841530.2131034005,5741800.060263649
841453.78376061,5741802.303085629
841366.6154455486,5741786.074599808
841187.6107623144,5741719.435574099
841107.9811777669,5741731.447898485
840972.2452971103,5741793.262560725
840851.6413144588,5741845.594418142
840787.4444238457,5741874.432811957
840723.7761334161,5741864.671282399
840579.7083615381,5741844.134808391
840447.4402589248,5741857.340758346
840393.3339947113,5741878.981835569
840295.2014101957,5741917.630715892
840152.5658197983,5741943.047366882
840070.5794273566,5741952.849482098
839982.8354070174,5741946.149239969
839942.3182450192,5741912.671833885
839904.9077968205,5741833.728853572
839896.3028444718,5741787.278747502
839839.4832739038,5741714.755455365
839791.8080560792,5741647.518802499
839767.7885357473,5741615.440295324
839747.6105683068,5741565.498691161
839781.7424443105,5741420.06810753
839808.2734191047,5741317.800153095
839809.1328504883,5741238.983876301
839803.1978929724,5741187.726808549
839774.9388934867,5741083.433951465
839695.8292742656,5740905.4804742085
839680.3448627903,5740870.64899274
839613.9975526679,5740731.083719677
839570.8416894352,5740666.711556953
839498.4441979673,5740610.505587709
839481.1581823454,5740585.051264861
839453.178817885,5740543.850566584
839420.5185122894,5740467.324161777
839382.097449086,5740335.031299486
839349.0543596444,5740263.961229835
839260.9955894495,5740160.615758513
839175.8586372006,5740083.276057862
839060.2882663433,5739995.898578925
838985.7873421065,5739937.5347492965
838972.1192561155,5739895.684261591
838981.4759732335,5739830.123224666
839043.0953306758,5739704.612631995
839095.2433134343,5739642.104637844
839085.31211052,5739613.656815508
839057.3968008276,5739603.821276448
838975.9204259858,5739608.162209764
838799.6639327919,5739636.313330293
838678.1945206911,5739632.851421632
838544.2241621461,5739605.18148112
838405.0676070129,5739615.753754789
838308.9392506914,5739657.06622694
838239.7871967986,5739690.062127246
838035.3363623495,5739777.725465895
837944.6599904249,5739811.919726364
837798.9565528393,5739847.163329282
837704.802596212,5739896.140713824
837641.6388630732,5739945.1903394135
837549.5111266301,5739997.391828906
837459.737717828,5740051.740208574
837400.8278496704,5740072.529821012
837392.3003835089,5740128.6123891855
837321.2572662256,5740220.210817905
837239.8648179523,5740290.820161406
837193.9649299463,5740363.99196015
837148.9516017952,5740459.757331002
837131.629909992,5740535.170997744
837125.9836688986,5740613.571408011
837104.120331625,5740685.621325946
837029.0984518446,5740766.827890713
836904.0145826282,5740814.290056612
836859.7228688537,5740833.747162961
836735.0537878044,5740840.05197571
836696.8781862659,5740875.620059453
836589.5742015713,5740939.11659623
836533.5643905516,5741021.8605759
836462.9041110121,5741141.636786766
836389.6135264738,5741199.883249963
836355.831700528,5741238.320915803
836302.4507254084,5741348.957727093
836296.7877183885,5741460.618654809
836315.8707869409,5741497.352950343
836361.4303483703,5741559.429793268
836403.6128944629,5741669.358477987
836464.4162188284,5741755.271978356
836499.5886306055,5741829.122530663
836510.6888563174,5741908.909847332
836516.7393902339,5741990.795136358
836539.5285151158,5742071.067937759
836611.3794269973,5742134.737874827
836691.2088124541,5742219.688513824
836748.4279011703,5742287.1914232895
836779.6061247544,5742353.090262991
836784.0282702514,5742491.065406136
836744.302060687,5742646.114425341
836720.5883431159,5742710.491596322
836719.459822721,5742791.754939523
836740.9959980127,5742958.923128568
836776.0240445577,5743035.155695161
836804.6839690409,5743100.852697859
836820.9856218101,5743173.533409931
836872.3560503625,5743256.111166104
836888.8975495873,5743290.066607022
836888.934437289,5743290.142327972
836859.3934443654,5743336.457398912
836810.8375211962,5743414.80706464
836778.3404713379,5743501.577465444
836756.5265577008,5743540.368825647
836756.494230981,5743540.4263117295
836792.4686865103,5743604.175654363
836782.4399824103,5743677.202646101
836771.8961830708,5743758.309359107
836771.8951437954,5743758.317353559
836780.1520557342,5743875.490871571
836759.3745774236,5743932.6107459245
836650.0663374373,5744027.075888096
836561.8195149474,5744160.438459166
836559.7878496499,5744221.546836395
836563.2920952444,5744308.2319964925
836539.9933966208,5744365.087344457
836492.2249578192,5744433.0228244355
836462.2175715963,5744505.365515939
836573.5420129575,5744643.696960112
836631.8899925929,5744708.399412353
836654.0215417773,5744740.372911372
836611.6064121447,5744989.565555727
836610.936329668,5745164.08571844
836610.9027119176,5745172.839859509
836588.6983896152,5745270.971581532
836570.0235405624,5745310.617719922
836531.9662647512,5745351.679504551
836457.102826921,5745411.303618794
836350.2618531879,5745530.102128201
836310.0180810094,5745609.2086922955
836254.4000239788,5745664.3593591675
836122.2109444466,5745769.01796596
836103.5628651889,5745803.661016643
836096.0551208465,5745851.755456711
836110.0878591288,5745943.852788831
836130.0297873331,5746013.808650238
836109.7139192754,5746165.371721961
836120.4893992598,5746229.541516679
836163.1850025895,5746362.202276982
836168.6060622584,5746438.486069312
836167.1643191647,5746507.194475198
836155.7432947329,5746585.594574104
836115.9851219021,5746698.000760986
836073.4208491481,5746820.595615538
836058.7741684134,5746913.829058273
836064.7634092409,5746977.583939022
836060.7699151273,5747028.524152806
836061.9759645603,5747091.926742525
836042.9083669988,5747134.027303185
836002.479489654,5747175.37951704
835931.2007967976,5747214.212611901
835854.0978932853,5747268.681160144
835779.9551600862,5747358.466850961
835695.864392684,5747539.965421983
835622.6210233865,5747655.46817625
835567.545772929,5747703.153056548
835493.7709695561,5747742.282692914
835431.4031262713,5747792.413724384
835388.0915464521,5747854.397561957
835361.3654386202,5747892.645612038
835311.5058661123,5747930.723174563
835280.7397646261,5747969.336369849
835246.3393893028,5747985.603230279
835193.6064007017,5747990.297922963
835131.9846842949,5747984.192959902
835114.131383363,5747977.726123365
835082.8741600282,5747966.097188603
835016.9740001688,5747906.415820619
834935.4254288671,5747827.854857024
834815.2430048526,5747673.722072131
834760.2579934689,5747588.804091571
834723.9228033315,5747556.205308937
834679.6092380546,5747535.960654429
834646.4114201905,5747534.23227984
834610.5538870224,5747534.746442929
834506.1046833228,5747566.847272815
834322.35692969,5747609.937223127
834276.6780436512,5747615.259365599
834200.585629437,5747610.978530818
834110.5771098438,5747598.494798392
834005.2231739378,5747604.753112933
833858.1496418811,5747634.726648376
833762.2507610415,5747642.006892583
833621.2064678257,5747646.896065759
833455.6420603784,5747619.66721872
833339.60666054,5747603.076293607
833245.5153328967,5747577.830973664
833149.3897038706,5747549.174199018
833067.0212814078,5747570.0503313765
833031.6469815745,5747603.801422678
833012.9843762547,5747640.943740429
832980.9914462757,5747702.615717699
832939.8791428481,5747753.935859731
832853.0914688475,5747858.339461033
832748.9146326532,5747972.259471161
832657.9097142753,5748063.719624529
832567.8792174886,5748137.694886174
832450.5253696701,5748189.802927924
832310.3449712808,5748222.40920558
832161.3063549557,5748239.275775196
832031.9500300824,5748250.213281966
831978.2435348909,5748272.391350393
831944.9842015846,5748311.362341932
831897.7060346978,5748390.333930689
831871.2331843853,5748480.081196025
831854.9602464209,5748517.36767079
831820.1172645136,5748627.549935123
831798.0823441076,5748768.864078176
831761.7805815934,5748950.251793489
831750.0069130029,5748989.96590798
831748.0825718855,5749025.496261159
831765.5705438738,5749054.672177574
831772.0658914779,5749065.264255124
831892.0106360201,5749138.448691154
831958.7079438567,5749185.154065141
832044.4048048549,5749317.294680279
832113.8853440838,5749395.38518331
832240.1376113853,5749486.171827687
832331.0372105403,5749611.207359085
832388.0226728535,5749746.547893003
832414.1786814881,5749832.106257145
832470.4374343491,5749937.1591286305
832490.0871665204,5750014.688947318
832487.8197948638,5750095.869977866
832507.7580457336,5750165.822814207
832506.6396903364,5750272.709250949
832509.1960605963,5750318.670089737
832523.0958179526,5750410.705743133
832531.6525777592,5750470.218578845
832519.9275187359,5750553.127738528
832497.0760375665,5750597.391732772
832487.8297668217,5750615.3020105045
832432.3851481488,5750713.69754076
832415.0473565883,5750766.471149154
832407.2618161754,5750819.6377203325
832406.3358145857,5750880.317160429
832416.7674095259,5750908.802906219
832455.8375243554,5750977.3522851635
832487.0971224434,5751017.1132269595
832491.0829796472,5751030.503682507
832486.4847878902,5751070.777264064
832473.7606914412,5751128.536693846
832466.6666072961,5751169.107431441
832471.492675738,5751209.717097941
832509.7518143393,5751293.805577113
832567.382208704,5751373.417238615
832638.3703946085,5751471.196316095
832654.4858681569,5751492.118209522
832700.7868156295,5751551.2229163665
832736.8433110128,5751588.835248255
832763.6444715037,5751618.664835937
832866.7563324845,5751654.831763633
832905.6225192664,5751685.131576954
832952.5438392138,5751741.270946466
833012.0993636571,5751785.352714945
833098.3469213985,5751823.1357601
833156.4622024455,5751849.026694908
833184.3168145439,5751865.93215028
833187.7443997491,5751889.286907801
833195.366458617,5751925.085262602
833206.2147654707,5751946.0510591045
833256.0847803795,5751992.3712913655
833330.4064558382,5752027.177525353
833371.3658108676,5752062.199072142
833467.0577339684,5752100.755116182
833517.0668054409,5752144.56873529
833557.4794013727,5752192.617302734
833619.9616070889,5752226.380848211
833659.3864889638,5752246.71649067
833693.9381287328,5752312.401530934
833710.1681841887,5752363.950501708
833758.1330103972,5752443.424614986
833785.9223078283,5752500.967298094
833833.7667170668,5752544.063427912
833859.5824620138,5752593.941050487
833865.2641913302,5752620.009968916
833856.3020360166,5752652.473447946
833825.9963924575,5752813.715919023
833814.5131676173,5752845.914977946
833815.3979535482,5752874.132493987
833831.3861327937,5752928.692696838
833849.6689973989,5752944.768453024
833931.8397434244,5752967.102567094
834106.145612584,5753010.145337321
834171.9963326583,5753026.632292675
834252.0899720915,5753089.504360777
834282.3330115906,5753112.118919187
834300.1009115829,5753125.0916164685
834316.9116752899,5753167.175493363
834327.5334159435,5753317.805862277
834327.5327163717,5753317.818786895
834324.0975008435,5753381.283653716
834321.8182565976,5753465.0277087195
834321.8429737383,5753466.339420194
834323.647293878,5753562.094321597
834313.1861110752,5753632.507036392
834312.0736145483,5753639.995070609
834255.8288714051,5753751.427218783
834243.5206708933,5753801.666375187
834233.463789869,5753854.557243797
834213.0886251456,5753962.9134421935
834224.4779847225,5754057.7468963405
834260.6708529291,5754179.809831779
834291.2475106333,5754229.540861574
834324.9008330444,5754269.509664647
834358.4512604435,5754309.98310459
834368.605126689,5754343.482206782
834373.005313243,5754478.443749389
834369.4464539264,5754541.988943556
834356.8573369535,5754597.178717057
834342.447270548,5754639.695629925
834351.1062720823,5754698.703374705
834355.3412582977,5754793.475601628
834379.7512613706,5754870.858341818
834381.2533596373,5754929.742680352
834385.5320152355,5754983.378975973
834415.5615651475,5755046.136829511
834499.4227241328,5755168.044433148
834562.2486160257,5755237.551623511
834638.541874949,5755366.980641088
834693.0831580149,5755458.856385974
834710.7558074597,5755528.658217841
834721.8049369178,5755587.810976493
834702.0087828308,5755815.853822485
834666.6494049942,5755979.190576914
834656.5651954703,5756118.5376804
834648.3556926737,5756179.098264508
834635.9076131278,5756231.843192841
834602.5054868106,5756273.317842498
834535.1374876756,5756371.732481528
834458.1747901803,5756468.817700895
834395.397431934,5756523.9590471
834265.7209612767,5756626.233171088
834094.770818488,5756781.953822665
834035.8096976293,5756857.931314429
833993.8579933479,5756924.285400547
833989.1221630299,5756967.126756353
833985.9898387673,5757020.5873529725
834008.2698564213,5757095.249621799
834026.0638911108,5757246.436380539
834051.2063853625,5757309.345687904
834095.0236434935,5757380.249720458
834146.2369194035,5757406.070349809
834241.108674013,5757457.105475144
834331.9644988647,5757539.010465421
834374.6200078275,5757586.710958889
834388.342085843,5757641.119725889
834415.1469464303,5757803.038296107
834428.0461386915,5757869.923093403
834452.769010729,5757940.289838406
834508.8075621793,5758006.719447541
834595.7449371801,5758118.865042259
834685.1308248888,5758268.973261997
834727.3139817211,5758367.892192221
834760.7003042103,5758410.310917818
834809.0011588641,5758443.948642141
834867.382983445,5758467.32961429
834945.1791112787,5758484.357649589
834989.1107730403,5758510.060502804
835039.5183957763,5758545.918784289
835078.1080051346,5758581.232911645
835105.6187935857,5758643.788466174
835178.7289929577,5758831.180905451
835203.8105635813,5758982.610553639
835220.759595779,5759022.187367188
835240.396103233,5759096.6531551685
835303.1501181427,5759212.2981973775
835344.6608654335,5759324.24933929
835353.5850124726,5759378.172800618
835353.5966238894,5759378.242961742
835348.860315054,5759421.084084406
835331.7829114153,5759470.850176516
835331.7636867631,5759470.906199949
835342.0920168908,5759499.896327954
835387.6218078384,5759581.040122898
835478.3097652143,5759670.392358261
835537.386494362,5759762.694202224
835638.4321940424,5759904.164903904
835634.4696873102,5759905.3389257835
835611.1691667062,5759937.054536284
835600.23753898,5759964.789369044
835614.6183702736,5760008.667154411
835607.2468532429,5760054.311793864
835569.6124977627,5760085.343345084
835504.1444762009,5760147.726581606
835449.5273711535,5760231.137837505
835425.8097377083,5760270.372961527
835426.4761091681,5760344.295292226
835405.7682206675,5760414.404207541
835355.9509255361,5760495.729206825
835285.9826567641,5760552.870707335
835274.9228299885,5760580.548378379
835226.7222142387,5760717.750074373
835198.6240959261,5760751.613452034
835107.3434184344,5760820.378722694
834965.1305915742,5760886.501577153
834899.0593111956,5760915.716422593
834836.6213188724,5760925.143326832
834777.6801411812,5760911.725263991
834727.5448402935,5760867.915623829
834644.4843065293,5760817.298434415
834572.4136090431,5760785.202724943
834434.1634183626,5760782.70152362
834337.3914236954,5760762.190921285
834211.5611885244,5760709.073623773
834047.6193524917,5760653.8144934885
834002.4923115702,5760649.104770768
833973.7751280706,5760652.239423739
833795.9699056484,5760716.421303332
833733.9272750865,5760717.829203347
833621.7696047163,5760675.864338584
833528.0505437345,5760645.030486141
833277.7265590418,5760638.941743387
833238.2303448577,5760664.802672288
833203.9751632772,5760723.751839842
833155.3072971301,5760825.214867122
833072.3002621809,5760902.2415686995
832985.666158192,5760945.796602758
832862.5382312778,5761015.017962662
832767.2276478685,5761055.3275259705
832647.6539044671,5761147.958894514
832594.5753556093,5761221.42221523
832580.5361152003,5761240.8531796085
832562.7789761358,5761301.2035626955
832556.3713416687,5761378.809143718
832555.4493014545,5761389.976312948
832529.8036274415,5761464.737113803
832509.5936596047,5761484.188470873
832288.0736922148,5761476.896593926
832128.9662926431,5761465.24338021
832060.7211180354,5761448.544447636
832026.2806208391,5761466.806707218
831972.791115205,5761527.722776681
831893.7324706047,5761620.139083418
831856.4297738096,5761689.534275007
831841.0718892572,5761795.223026516
831844.1538584209,5761996.430113878
831851.1021188825,5762129.645114325
831840.0535880404,5762202.577396169
831860.7994337995,5762256.988696173
831883.4070879542,5762322.194974361
831893.6772788437,5762437.074045633
831904.3992997316,5762458.044739724
831942.9900678581,5762493.421332045
831960.0513102736,5762529.928994584
831975.4657504545,5762597.013221916
831995.6802599058,5762662.011809334
832056.9335998262,5762718.83600314
832143.3198132217,5762754.055847709
832199.8121012361,5762811.026228455
832236.72836661,5762876.355601113
832272.0764151593,5763013.389025196
832253.0636307338,5763096.233963112
832248.3448661809,5763139.509400374
832188.024922087,5763365.121707483
832072.627118521,5763641.403368938
832027.9048150181,5763758.253638176
831988.7611555854,5763817.351490126
831925.8226027744,5763877.429276295
831911.8148077932,5763914.985470228
831911.8171668265,5763915.0478695575
831912.6725259352,5763942.639123798
831908.5769033219,5764067.39775115
831908.581305703,5764067.410808817
831943.4253997626,5764170.760026148
831943.4280097184,5764170.82205755
831946.4784961379,5764244.823640901
831942.1967266406,5764362.151726566
831942.0185078027,5764367.035177138
831912.7001651673,5764421.389031584
831857.7530100242,5764466.551700654
831786.63826835,5764500.858535478
831744.7502655486,5764526.5715622
831713.0386825799,5764580.717491177
831689.502702641,5764660.633579584
831684.6608537124,5764703.976174271
831676.3406497705,5764812.791902005
831690.7912871088,5764894.856887509
831694.5061366188,5765042.837803094
831685.6652848442,5765159.6770735225
831684.2125633381,5765228.37422666
831668.2035175328,5765257.641437669
831622.9231453987,5765257.936934134
831512.5077312603,5765271.89901531
831419.4508197384,5765314.979383136
831224.2381141844,5765306.839460656
831140.6705919233,5765309.499230093
831059.6017376378,5765348.491325548
830967.4240666307,5765419.72351975
830896.8322165654,5765446.068238397
830822.7287516687,5765449.937922016
830783.781924498,5765462.832277746
830733.3561021594,5765510.920749787
830673.2269208302,5765563.684549107
830589.5783998308,5765609.539779669
830530.8213523313,5765636.802978464
830495.2997317744,5765673.049780226
830473.0506755121,5765776.222774485
830464.3587245145,5765887.990534068
830412.8617883846,5766083.703741453
830363.7563041854,5766195.177917467
830343.6466427636,5766298.506680577
830341.1580734759,5766343.995394602
830345.9880486208,5766387.601012843
830343.5356639621,5766431.087906847
830323.6242753804,5766488.215488405
830300.0456459356,5766525.001464271
830260.0268062059,5766558.88178679
830195.0911912033,5766610.79212482
830189.7037296044,5766617.641979662
830164.3386304949,5766649.892254638
830153.3964785687,5766674.623731278
830159.1217699185,5766743.9425959885
830185.8117956533,5766821.969631919
830197.2966776527,5766916.351349652
830264.9836676155,5767027.462175256
830277.6249246531,5767145.013830383
830277.6283177935,5767145.045383492
830277.4976421583,5767151.4267380405
830273.5605848641,5767343.680441505
830291.2544053007,5767402.84928727
830318.0862617815,5767478.432275317
830316.2960954437,5767511.451328199
830317.6161955877,5767574.837179992
830292.6617655436,5767637.060318328
830249.5532157434,5767683.263891069
830231.4313995921,5767707.371780625
830220.9721554364,5767768.272785127
830192.0112834142,5767802.543452178
830180.0924353823,5767816.628885074
830111.5655269984,5767889.322102741
830051.4292007412,5767939.145894441
829948.5278568086,5767989.40358241
829828.717254185,5767998.084853611
829778.7896804456,5767995.456962298
829706.5817634856,5767965.864163405
829668.6986413372,5767961.223939944
829668.6088888283,5767961.212946338
829624.6050165694,5767981.702847573
829603.6945547354,5768013.620668947
829564.8694099243,5768110.890549125
829506.6776720932,5768173.379753952
829339.7821620244,5768296.692895449
829296.9126983971,5768339.822228849
829261.9924149485,5768409.293351772
829216.768796207,5768450.275395078
829136.6821932249,5768516.972300694
829108.1631790723,5768558.348370696
829097.0069869974,5768631.779780665
829053.2556183155,5768731.139220332
828990.3700789578,5768831.8982237335
828974.2881733224,5768907.420045368
828924.3206094307,5768991.174842907
828878.391969963,5769047.313275342
828814.7390477771,5769076.713213401
828814.7107615102,5769076.726278216
828703.1574129467,5769067.980660254
828590.454872089,5769117.914462009
828538.5186131372,5769109.623316793
828508.1180115876,5769097.514827776
828454.6012517981,5769031.226237528
828384.8012062141,5768999.339902966
828255.9332915167,5768953.974063833
828197.9347214425,5768925.0717069665
828112.4886673058,5768874.306048052
828092.5479352816,5768871.678173732
828053.2703549404,5768865.895969867
828008.0843094753,5768820.432035809
827953.0278670737,5768778.71265097
827908.6439439096,5768720.27527916
827876.8168041941,5768693.040728964
827788.9173686856,5768685.760429203
827736.3328089487,5768685.435721766
827672.9166413022,5768712.3366180835
